file_path,file_name,file_id,label,kfold
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4207.jpg,dog.4207.jpg,4207,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4208.jpg,dog.4208.jpg,4208,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4209.jpg,dog.4209.jpg,4209,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.421.jpg,dog.421.jpg,421,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4210.jpg,dog.4210.jpg,4210,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4211.jpg,dog.4211.jpg,4211,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4212.jpg,dog.4212.jpg,4212,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4213.jpg,dog.4213.jpg,4213,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4214.jpg,dog.4214.jpg,4214,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4215.jpg,dog.4215.jpg,4215,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4216.jpg,dog.4216.jpg,4216,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4217.jpg,dog.4217.jpg,4217,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4218.jpg,dog.4218.jpg,4218,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4219.jpg,dog.4219.jpg,4219,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.422.jpg,dog.422.jpg,422,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4220.jpg,dog.4220.jpg,4220,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4221.jpg,dog.4221.jpg,4221,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4222.jpg,dog.4222.jpg,4222,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4223.jpg,dog.4223.jpg,4223,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4224.jpg,dog.4224.jpg,4224,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4225.jpg,dog.4225.jpg,4225,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4226.jpg,dog.4226.jpg,4226,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4227.jpg,dog.4227.jpg,4227,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4228.jpg,dog.4228.jpg,4228,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4229.jpg,dog.4229.jpg,4229,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.423.jpg,dog.423.jpg,423,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4230.jpg,dog.4230.jpg,4230,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4231.jpg,dog.4231.jpg,4231,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4232.jpg,dog.4232.jpg,4232,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4233.jpg,dog.4233.jpg,4233,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4234.jpg,dog.4234.jpg,4234,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4235.jpg,dog.4235.jpg,4235,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4236.jpg,dog.4236.jpg,4236,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4237.jpg,dog.4237.jpg,4237,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4238.jpg,dog.4238.jpg,4238,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4239.jpg,dog.4239.jpg,4239,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.424.jpg,dog.424.jpg,424,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4240.jpg,dog.4240.jpg,4240,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4241.jpg,dog.4241.jpg,4241,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4242.jpg,dog.4242.jpg,4242,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4243.jpg,dog.4243.jpg,4243,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4244.jpg,dog.4244.jpg,4244,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4245.jpg,dog.4245.jpg,4245,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4246.jpg,dog.4246.jpg,4246,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4247.jpg,dog.4247.jpg,4247,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4248.jpg,dog.4248.jpg,4248,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4249.jpg,dog.4249.jpg,4249,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.425.jpg,dog.425.jpg,425,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4250.jpg,dog.4250.jpg,4250,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4251.jpg,dog.4251.jpg,4251,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4252.jpg,dog.4252.jpg,4252,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4253.jpg,dog.4253.jpg,4253,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4254.jpg,dog.4254.jpg,4254,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4255.jpg,dog.4255.jpg,4255,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4256.jpg,dog.4256.jpg,4256,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4257.jpg,dog.4257.jpg,4257,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4258.jpg,dog.4258.jpg,4258,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4259.jpg,dog.4259.jpg,4259,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.426.jpg,dog.426.jpg,426,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4260.jpg,dog.4260.jpg,4260,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4261.jpg,dog.4261.jpg,4261,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4262.jpg,dog.4262.jpg,4262,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4263.jpg,dog.4263.jpg,4263,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4264.jpg,dog.4264.jpg,4264,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4265.jpg,dog.4265.jpg,4265,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4266.jpg,dog.4266.jpg,4266,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4267.jpg,dog.4267.jpg,4267,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4268.jpg,dog.4268.jpg,4268,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4269.jpg,dog.4269.jpg,4269,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.427.jpg,dog.427.jpg,427,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4270.jpg,dog.4270.jpg,4270,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4271.jpg,dog.4271.jpg,4271,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4272.jpg,dog.4272.jpg,4272,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4273.jpg,dog.4273.jpg,4273,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4274.jpg,dog.4274.jpg,4274,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4275.jpg,dog.4275.jpg,4275,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4276.jpg,dog.4276.jpg,4276,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4277.jpg,dog.4277.jpg,4277,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4278.jpg,dog.4278.jpg,4278,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4279.jpg,dog.4279.jpg,4279,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.428.jpg,dog.428.jpg,428,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4280.jpg,dog.4280.jpg,4280,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4281.jpg,dog.4281.jpg,4281,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4282.jpg,dog.4282.jpg,4282,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4283.jpg,dog.4283.jpg,4283,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4284.jpg,dog.4284.jpg,4284,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4285.jpg,dog.4285.jpg,4285,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4286.jpg,dog.4286.jpg,4286,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4287.jpg,dog.4287.jpg,4287,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4288.jpg,dog.4288.jpg,4288,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4289.jpg,dog.4289.jpg,4289,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.429.jpg,dog.429.jpg,429,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4290.jpg,dog.4290.jpg,4290,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4291.jpg,dog.4291.jpg,4291,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4292.jpg,dog.4292.jpg,4292,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4293.jpg,dog.4293.jpg,4293,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4294.jpg,dog.4294.jpg,4294,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4295.jpg,dog.4295.jpg,4295,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4296.jpg,dog.4296.jpg,4296,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4297.jpg,dog.4297.jpg,4297,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4298.jpg,dog.4298.jpg,4298,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4299.jpg,dog.4299.jpg,4299,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.43.jpg,dog.43.jpg,43,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.430.jpg,dog.430.jpg,430,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4300.jpg,dog.4300.jpg,4300,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4301.jpg,dog.4301.jpg,4301,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4302.jpg,dog.4302.jpg,4302,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4303.jpg,dog.4303.jpg,4303,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4304.jpg,dog.4304.jpg,4304,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4305.jpg,dog.4305.jpg,4305,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4306.jpg,dog.4306.jpg,4306,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4307.jpg,dog.4307.jpg,4307,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4308.jpg,dog.4308.jpg,4308,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4309.jpg,dog.4309.jpg,4309,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.431.jpg,dog.431.jpg,431,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4310.jpg,dog.4310.jpg,4310,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4311.jpg,dog.4311.jpg,4311,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4312.jpg,dog.4312.jpg,4312,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4313.jpg,dog.4313.jpg,4313,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4314.jpg,dog.4314.jpg,4314,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4315.jpg,dog.4315.jpg,4315,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4316.jpg,dog.4316.jpg,4316,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4317.jpg,dog.4317.jpg,4317,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4318.jpg,dog.4318.jpg,4318,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4319.jpg,dog.4319.jpg,4319,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.432.jpg,dog.432.jpg,432,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4320.jpg,dog.4320.jpg,4320,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4321.jpg,dog.4321.jpg,4321,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4322.jpg,dog.4322.jpg,4322,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4323.jpg,dog.4323.jpg,4323,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4324.jpg,dog.4324.jpg,4324,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4325.jpg,dog.4325.jpg,4325,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4326.jpg,dog.4326.jpg,4326,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4327.jpg,dog.4327.jpg,4327,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4328.jpg,dog.4328.jpg,4328,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4329.jpg,dog.4329.jpg,4329,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.433.jpg,dog.433.jpg,433,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4330.jpg,dog.4330.jpg,4330,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4331.jpg,dog.4331.jpg,4331,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4332.jpg,dog.4332.jpg,4332,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4333.jpg,dog.4333.jpg,4333,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4334.jpg,dog.4334.jpg,4334,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4335.jpg,dog.4335.jpg,4335,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4336.jpg,dog.4336.jpg,4336,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4337.jpg,dog.4337.jpg,4337,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4338.jpg,dog.4338.jpg,4338,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4339.jpg,dog.4339.jpg,4339,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.434.jpg,dog.434.jpg,434,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4340.jpg,dog.4340.jpg,4340,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4341.jpg,dog.4341.jpg,4341,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4342.jpg,dog.4342.jpg,4342,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4343.jpg,dog.4343.jpg,4343,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4344.jpg,dog.4344.jpg,4344,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4345.jpg,dog.4345.jpg,4345,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4346.jpg,dog.4346.jpg,4346,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4347.jpg,dog.4347.jpg,4347,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4348.jpg,dog.4348.jpg,4348,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4349.jpg,dog.4349.jpg,4349,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.435.jpg,dog.435.jpg,435,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4350.jpg,dog.4350.jpg,4350,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4351.jpg,dog.4351.jpg,4351,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4352.jpg,dog.4352.jpg,4352,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4353.jpg,dog.4353.jpg,4353,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4354.jpg,dog.4354.jpg,4354,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4355.jpg,dog.4355.jpg,4355,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4356.jpg,dog.4356.jpg,4356,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4357.jpg,dog.4357.jpg,4357,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4358.jpg,dog.4358.jpg,4358,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4359.jpg,dog.4359.jpg,4359,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.436.jpg,dog.436.jpg,436,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4360.jpg,dog.4360.jpg,4360,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4361.jpg,dog.4361.jpg,4361,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4362.jpg,dog.4362.jpg,4362,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4363.jpg,dog.4363.jpg,4363,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4364.jpg,dog.4364.jpg,4364,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4365.jpg,dog.4365.jpg,4365,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4366.jpg,dog.4366.jpg,4366,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4367.jpg,dog.4367.jpg,4367,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4368.jpg,dog.4368.jpg,4368,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4369.jpg,dog.4369.jpg,4369,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.437.jpg,dog.437.jpg,437,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4370.jpg,dog.4370.jpg,4370,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4371.jpg,dog.4371.jpg,4371,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4372.jpg,dog.4372.jpg,4372,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4373.jpg,dog.4373.jpg,4373,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4374.jpg,dog.4374.jpg,4374,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4375.jpg,dog.4375.jpg,4375,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4376.jpg,dog.4376.jpg,4376,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4377.jpg,dog.4377.jpg,4377,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4378.jpg,dog.4378.jpg,4378,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4379.jpg,dog.4379.jpg,4379,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.438.jpg,dog.438.jpg,438,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4380.jpg,dog.4380.jpg,4380,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4381.jpg,dog.4381.jpg,4381,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4382.jpg,dog.4382.jpg,4382,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4383.jpg,dog.4383.jpg,4383,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4384.jpg,dog.4384.jpg,4384,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4385.jpg,dog.4385.jpg,4385,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4386.jpg,dog.4386.jpg,4386,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4387.jpg,dog.4387.jpg,4387,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4388.jpg,dog.4388.jpg,4388,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4389.jpg,dog.4389.jpg,4389,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.439.jpg,dog.439.jpg,439,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4390.jpg,dog.4390.jpg,4390,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4391.jpg,dog.4391.jpg,4391,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4392.jpg,dog.4392.jpg,4392,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4393.jpg,dog.4393.jpg,4393,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4394.jpg,dog.4394.jpg,4394,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4395.jpg,dog.4395.jpg,4395,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4396.jpg,dog.4396.jpg,4396,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4397.jpg,dog.4397.jpg,4397,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4398.jpg,dog.4398.jpg,4398,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4399.jpg,dog.4399.jpg,4399,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.44.jpg,dog.44.jpg,44,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.440.jpg,dog.440.jpg,440,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4400.jpg,dog.4400.jpg,4400,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4401.jpg,dog.4401.jpg,4401,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4402.jpg,dog.4402.jpg,4402,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4403.jpg,dog.4403.jpg,4403,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4404.jpg,dog.4404.jpg,4404,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4405.jpg,dog.4405.jpg,4405,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4406.jpg,dog.4406.jpg,4406,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4407.jpg,dog.4407.jpg,4407,1,1
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4408.jpg,dog.4408.jpg,4408,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4409.jpg,dog.4409.jpg,4409,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.441.jpg,dog.441.jpg,441,1,4
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4410.jpg,dog.4410.jpg,4410,1,3
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4411.jpg,dog.4411.jpg,4411,1,2
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4412.jpg,dog.4412.jpg,4412,1,0
E:/data/DogCat/dogs-vs-cats-redux-kernels-edition/train/train\dog.4413.jpg,dog.4413.jpg,4413,1,1
